"last_date","OGC_FID","GEOMETRY","licenses_id","scrape_date","licenseno","status","licensetype","issuedate","exprdate","owner","premisesaddress","segments_id","lon","lat","x","y","city","neighborhood","community","council","tract","business","mailaddress","gcquality","gctype"
"2013-07-09T",1527,"","","2013-07-09T",394401,"ACTIVE",47,"2004-12-29T","2014-03-31T","OCEANSIDE WINGS LLC","3186 VISTA WAY, STE 100, OCEANSIDE, CA  92056-3631",-1,-117.322462182,33.1824414069,6233543.125,2011695.94531,"NONE","NONE","NONE","NONE","0185.15","Hooters Restaurant","3186 VISTA WAY, STE 200 OCEANSIDE, CA  92056-3621",643,"cns/seginterp"
"2013-07-09T",1528,"","","2013-07-09T",394437,"ACTIVE",41,"2002-12-30T","2013-11-30T","BEJAM ENTERPRISES INC","2648-2650 DEL MAR HEIGHTS RD, SAN DIEGO, CA  92130",-1,-117.243753734,32.9499381091,6256817.216,1926864.759,"NONE","NONE","NONE","NONE","0083.24","Bellisarios","2650 DEL MAR HEIGHTS RD DEL MAR, CA  92014",0,"cns/segmid"
"2013-07-09T",1529,"","","2013-07-09T",394454,"ACTIVE",47,"2003-09-23T","2013-08-31T","BARCADIA LLC","2400 INDIA ST, SAN DIEGO, CA  92101",-1,-117.171048287,32.7294069101,6278411.34138,1846423.54656,"NONE","NONE","NONE","NONE","0058.00","El Camino","",0,"cns/address"
"2013-07-09T",1530,"","","2013-07-09T",394572,"ACTIVE",21,"2002-12-23T","2013-11-30T","JESONS INC","11007 WOODSIDE AVE, SANTEE, CA  92071",-1,-116.958195712,32.8450127001,6344155.66886,1887973.89914,"NONE","NONE","NONE","NONE","0167.01","Santee Market","3009 PUTTER CT EL CAJON, CA  92019",776,"cns/seginterp"
"2013-07-09T",1531,"","","2013-07-09T",394720,"ACTIVE",41,"2003-03-07T","2014-02-28T","CONTRERAS, BLANCA","9225 CARLTON HILLS BLVD, STE 21, SANTEE, CA  92071",-1,-116.996982693,32.8448982475,6332242.76775,1888015.38725,"NONE","NONE","NONE","NONE","0166.14","El Ranchito Taco Shop","",0,"cns/address"
"2013-07-09T",1532,"","","2013-07-09T",394902,"ACTIVE",41,"2003-01-10T","2013-12-31T","SOMSAKUL, KANDA C","3545 MIDWAY DR, STES M & N, SAN DIEGO, CA  92110",-1,-117.214237575,32.7511109022,6265202.48826,1854440.21499,"NONE","NONE","NONE","NONE","0068.02","Thai Time Ii","4871 MT HARRIS DR SAN DIEGO, CA  92117",0,"cns/address"
"2013-07-09T",1533,"","","2013-07-09T",395038,"ACTIVE",41,"2003-02-27T","2014-01-31T","VARTELAS, TAKIS PANAYIOTIS","10545 SCRIPPS POWAY PKWY, STE D, SAN DIEGO, CA  92131-3962",-1,-136.17877344,25.9454865109,-1.0,-1.0,"NONE","NONE","NONE","NONE","0170.43","Santorini Island Grill","",-1,"NONE"
"2013-07-09T",1534,"","","2013-07-09T",395129,"SUREND",21,"2003-03-20T","2014-02-28T","NAFSO, JAMIL YOUSIF","1516 E VALLEY PKWY, ESCONDIDO, CA  92027",-1,-117.056463077,33.0947934058,6314677.923,1979072.657,"NONE","NONE","NONE","NONE","0202.11","Mi Pueblo Super Mercado","9355 LAVELL ST LA MESA, CA  91941-5639",0,"cns/segmid"
"2013-07-09T",1535,"","","2013-07-09T",395214,"ACTIVE",44,"2002-12-23T","2013-11-30T","KIYOHARAPATELLA SPORTFISHING INC","1403 SCOTT ST, SAN DIEGO, CA  92106-2728",-1,-117.227842929,32.7243998049,6260928.36735,1844760.85714,"NONE","NONE","NONE","NONE","0214.00","American Angler","",145,"cns/seginterp"
"2013-07-09T",1536,"","","2013-07-09T",395360,"ACTIVE",47,"2003-01-31T","2013-12-31T","FLEMING, ANTHONY JOHN","4935 NEWPORT AVE, SAN DIEGO, CA  92107",-1,-117.250202956,32.7459538341,6254126.91721,1852668.08929,"NONE","NONE","NONE","NONE","0075.02","Harp The","",0,"cns/address"
"2013-07-09T",1537,"","","2013-07-09T",395419,"ACTIVE",41,"2003-02-06T","2013-12-31T","RUBIOS RESTAURANTS INC","1485 E VALLEY PKWY, STE F, ESCONDIDO, CA  92027",-1,-117.056463077,33.0947934058,6314677.923,1979072.657,"NONE","NONE","NONE","NONE","0202.11","Rubios Fresh Mexican Grill 169","1902 WRIGHT PL, STE 300 CARLSBAD, CA  92008-6583",0,"cns/segmid"
"2013-07-09T",1538,"","","2013-07-09T",395461,"REVPEN",20,"2005-04-20T","2013-03-31T","DGIVES, GEORGINA","2808 B ST, SAN DIEGO, CA  92102",-1,-117.133600239,32.7181834169,6289893.06917,1842240.39575,"NONE","NONE","NONE","NONE","0041.00","Panchos Market","701 MORRISON ST SAN DIEGO, CA  92101",0,"cns/address"
"2013-07-09T",1539,"","","2013-07-09T",395482,"ACTIVE",47,"2003-02-13T","2014-02-28T","RITALBEN INC","1933 SAN ELIJO AVE, ENCINITAS, CA  92007",-1,-117.283643536,33.0235225051,6244846.20745,1953755.96629,"NONE","NONE","NONE","NONE","0174.01","Cicciottis Trattoria Italiana & Seafood","",10,"cns/address"
"2013-07-09T",1540,"","","2013-07-09T",395503,"ACTIVE",20,"2003-03-11T","2014-02-28T","ASSENTI, ADRIANA","2044 INDIA ST, SAN DIEGO, CA  92101",-1,-117.16950838,32.7258684699,6278873.55199,1845131.96687,"NONE","NONE","NONE","NONE","0058.00","Assentis Pasta","",0,"cns/address"
"2013-07-09T",1541,"","","2013-07-09T",395602,"ACTIVE",47,"2003-01-28T","2013-12-31T","PUBTOPIA LLC","887 W SAN MARCOS BLVD, SAN MARCOS, CA  92078-1107",-1,-117.184660203,33.1356610026,6275550.32808,1994269.62021,"NONE","NONE","NONE","NONE","0200.29","Churchills Pub & Grille","",319,"cns/seginterp"
"2013-07-09T",1542,"","","2013-07-09T",395702,"ACTIVE",20,"2003-02-18T","2014-01-31T","EXOIL CORPORATION","12805 POWAY RD, POWAY, CA  92064",-1,-117.053517725,32.9561796425,6315191.28648,1928632.68732,"NONE","NONE","NONE","NONE","0170.48","Exoil Corporation","PO BOX 1400 HUNTINGTON BEACH, CA  92647",0,"cns/address"
"2013-07-09T",1543,"","","2013-07-09T",395760,"ACTIVE",40,"2003-03-25T","2014-02-28T","MAGADAN, ANA BETANZOS","640 CIVIC CENTER DR, NATIONAL CITY, CA  91950",-1,-117.112012113,32.6693512847,6296386.0,1824417.991,"NONE","NONE","NONE","NONE","0219.00","Club 13","1651 MALTA AVE CHULA VISTA, CA  91911",0,"cns/address"
"2013-07-09T",1544,"","","2013-07-09T",395761,"ACTIVE",41,"2003-01-24T","2013-06-30T","GEN LAI SEN HAKKA CHINESE SEAFOOD RESTAURANT LLC","1065 PARK BLVD, SAN DIEGO, CA  92101",-1,-117.153500095,32.716544535,6283767.34969,1841696.57024,"NONE","NONE","NONE","NONE","0052.00","Gen Lai Sen Hakka Chinese Restaurant","",0,"cns/address"
"2013-07-09T",1545,"","","2013-07-09T",395854,"ACTIVE",47,"2003-03-07T","2013-10-31T","VINCENTS SIRINOS INC","113 W GRAND AVE, ESCONDIDO, CA  92025",-1,-117.081601615,33.1212462222,6307055.87797,1988757.72457,"NONE","NONE","NONE","NONE","0202.14","Vincents Sirinos","",0,"cns/address"
"2013-07-09T",1546,"","","2013-07-09T",395905,"ACTIVE",47,"2003-03-07T","2013-12-31T","T & M RESTAURANT GROUP INC","11940 BERNARDO PLAZA DR, SAN DIEGO, CA  92128",-1,-117.072860346,33.0201451569,6309441.82134,1951951.97883,"NONE","NONE","NONE","NONE","0170.14","Carvers Steaks & Chops","",0,"cns/address"
"2013-07-09T",1547,"","","2013-07-09T",395926,"ACTIVE",41,"2002-12-20T","2014-05-31T","MEDINA, ANTONIO GUTIERREZ","169 S JUNIPER ST, ESCONDIDO, CA  92025",-1,-117.078293973,33.1223816989,6308071.83673,1989162.79592,"NONE","NONE","NONE","NONE","0202.14","Mexico Lindo Restaurant","",167,"cns/seginterp"
"2013-07-09T",1548,"","","2013-07-09T",396074,"ACTIVE",41,"2003-03-04T","2014-02-28T","EATERTAINMENT INC","1609 INDIA ST, SAN DIEGO, CA  92101",-1,-117.167834221,32.7222616885,6279376.87114,1843815.16543,"NONE","NONE","NONE","NONE","0058.00","Buon Appetitio","",0,"cns/address"
"2013-07-09T",1549,"","","2013-07-09T",396124,"ACTIVE",41,"2003-02-05T","2014-01-31T","ST TROPEZ BISTRO INC","926 BROADWAY CIR, SAN DIEGO, CA  92101",-1,-117.155894074,32.7154642454,6283027.611,1841309.91425,"NONE","NONE","NONE","NONE","0053.00","St Tropez Bakery & Bistro","",1,"cns/address"
"2013-07-09T",1550,"","","2013-07-09T",396134,"ACTIVE",20,"2003-02-27T","2014-01-31T","CREAM OF THE CROP INC","2009 S COAST HWY, OCEANSIDE, CA  92054",-1,-117.267192239,32.9661106717,6249684.71996,1932818.16564,"NONE","NONE","NONE","NONE","0181.00","Cream Of The Crop","",2,"cns/address"
"2013-07-09T",1551,"","","2013-07-09T",396248,"ACTIVE",20,"2003-02-21T","2014-01-31T","POINT LOMA GAS CORP","4792 POINT LOMA AVE, SAN DIEGO, CA  92107",-1,-117.254472954,32.7364848397,6252780.8395,1849235.6092,"NONE","NONE","NONE","NONE","0073.01","Point Loma Gas & Market","",0,"cns/address"
"2013-07-09T",1552,"","","2013-07-09T",396262,"ACTIVE",41,"2003-02-07T","2014-01-31T","LEI, YIN XIU","2844-52 FLETCHER PKWY, EL CAJON, CA  92020",-1,-116.284458459,33.1932212852,6551125.092,2013932.462,"NONE","NONE","NONE","NONE","0161.00","La China","6773 BARDONIA ST SAN DIEGO, CA  92119",0,"cns/segmid"
"2013-07-09T",1553,"","","2013-07-09T",396284,"REVPEN",41,"2003-04-03T","2013-03-31T","V & V GROUP INCORPORATED","3555 ROSECRANS ST, STE 114, SAN DIEGO, CA  92110",-1,-117.205145728,32.7497441515,6267993.23043,1853917.21885,"NONE","NONE","NONE","NONE","0065.00","Extreme Pizza","",0,"cns/address"
"2013-07-09T",1554,"","","2013-07-09T",396495,"ACTIVE",47,"2003-02-21T","2014-01-31T","CHU & LIU ENTERPRISES INC","5855 MISSION GORGE RD, SAN DIEGO, CA  92120",-1,-117.100215184,32.7817753076,6300349.92495,1865291.94209,"NONE","NONE","NONE","NONE","0096.04","Szechuan Mandarin Restaurant","",0,"cns/address"
"2013-07-09T",1555,"","","2013-07-09T",396516,"ACTIVE",41,"2003-10-14T","2013-09-30T","CANTINA LLC","966 FELSPAR ST, SAN DIEGO, CA  92109-2717",-1,-117.252573433,32.7984981876,6253581.90002,1871792.28268,"NONE","NONE","NONE","NONE","0079.05","Cantina","",0,"cns/address"
"2013-07-09T",1556,"","","2013-07-09T",396534,"ACTIVE",20,"2003-02-27T","2014-01-31T","HURMIZ, ISSAM IBRAHIM","3419 MISSION BLVD, SAN DIEGO, CA  92109",-1,-117.252200933,32.7766519608,6253619.96204,1863842.87827,"NONE","NONE","NONE","NONE","0076.00","Beach Market","",0,"cns/address"
"2013-07-09T",1557,"","","2013-07-09T",396642,"ACTIVE",41,"2003-04-18T","2014-03-31T","LOMEDICO, GIOVANNA","4760 OCEANSIDE BLVD, STE B1, OCEANSIDE, CA  92056",-1,-117.271104427,33.2158338098,6249374.68073,2023687.60252,"NONE","NONE","NONE","NONE","0193.02","Two Brothers From Italy","1364 LONGFELLOW RD VISTA, CA  92083",5,"cns/address"
"2013-07-09T",1558,"","","2013-07-09T",396719,"ACTIVE",48,"2003-02-21T","2013-11-30T","CONNACHT CLUB OF SAN DIEGO INC THE","388 N 2ND ST, EL CAJON, CA  92021",-1,-136.17877344,25.9454865109,-1.0,-1.0,"NONE","NONE","NONE","NONE","0157.01","Blarney Stone Pub Of El Cajon The","",-1,"NONE"
"2013-07-09T",1559,"","","2013-07-09T",396818,"ACTIVE",41,"2003-04-01T","2014-03-31T","HAMBURGER FACTORY INC","14122 MIDLAND RD, POWAY, CA  92064",-1,-117.036564889,32.9695889263,6320428.197,1933471.83415,"NONE","NONE","NONE","NONE","0170.41","Hamburger Factory","16235 ROSTRATA HILL POWAY, CA  92064",10,"cns/address"
"2013-07-09T",1560,"","","2013-07-09T",396871,"ACTIVE",20,"2003-04-03T","2014-03-31T","LA CIMA OIL COMPANY INC","8289 OTAY MESA RD, SAN DIEGO, CA  92154",-1,-116.96425809,32.5664965819,6341599.54241,1786651.64361,"NONE","NONE","NONE","NONE","0100.15","Otay Mesa 76","PO BOX 2432 RANCHO SANTA FE, CA  92067-2432",4,"cns/address"
"2013-07-09T",1561,"","","2013-07-09T",396949,"ACTIVE",21,"2003-01-29T","2013-07-31T","NAFSU, SALWAN GEORGIS","228 HIGHLAND AVE, NATIONAL CITY, CA  91950",-1,-117.100845033,32.6827042641,6299862.19224,1829248.04671,"NONE","NONE","NONE","NONE","0118.01","La Casa Liquor","",0,"cns/address"
"2013-07-09T",1562,"","","2013-07-09T",397100,"ACTIVE",41,"2003-03-10T","2014-02-28T","NOLAN, DEBRA ELIZABETH","5083 SANTA MONICA AVE, STE 1B, SAN DIEGO, CA  92107",-1,-117.251980798,32.748401979,6253588.8475,1853564.04584,"NONE","NONE","NONE","NONE","0075.02","Tower Two Cafe","",0,"cns/address"
"2013-07-09T",1563,"","","2013-07-09T",397178,"ACTIVE",20,"2003-07-01T","2013-06-30T","OLD GROVE SERVICE INC","185 OLD GROVE RD, OCEANSIDE, CA  92057",-1,-117.308054013,33.2319751758,6238134.092,2029673.107,"NONE","NONE","NONE","NONE","0185.13","Old Grove Shell","",0,"cns/address"
"2013-07-09T",1564,"","","2013-07-09T",397215,"ACTIVE",21,"2003-03-17T","2014-02-28T","EDWARDS THREE SONS LLC","14134 OLDE HIGHWAY 80, EL CAJON, CA  92021",-1,-116.879762838,32.8442078046,6368242.99297,1887526.48577,"NONE","NONE","NONE","NONE","0155.01","Hunters Liquor","",0,"cns/address"
"2013-07-09T",1565,"","","2013-07-09T",397220,"ACTIVE",21,"2003-03-04T","2014-02-28T","JIM TONY & SAM LLC","1007 E WASHINGTON AVE, EL CAJON, CA  92020",-1,-116.94797612,32.7873022643,6347153.84393,1866955.46914,"NONE","NONE","NONE","NONE","0154.04","Ranch Liquor","",0,"cns/address"
"2013-07-09T",1566,"","","2013-07-09T",397275,"ACTIVE",41,"2003-03-17T","2014-02-28T","NHO, SI BONG","10066 PACIFIC HEIGHTS BLVD, STE 116, SAN DIEGO, CA  92121",-1,-117.193283167,32.9008023978,6272137.67759,1908843.7819,"NONE","NONE","NONE","NONE","0083.46","Grill & Market The","",0,"cns/address"
"2013-07-09T",1567,"","","2013-07-09T",397276,"ACTIVE",20,"2003-07-08T","2013-07-31T","JINON CORPORATION","3860 CONVOY ST, STE 109, SAN DIEGO, CA  92111-3738",-1,-117.153852001,32.814233756,6283967.22982,1877240.0558,"NONE","NONE","NONE","NONE","0085.11","Nijiya Market","2180 W 190TH ST TORRANCE, CA  90504-6103",0,"cns/address"
"2013-07-09T",1568,"","","2013-07-09T",397282,"ACTIVE",21,"2003-03-17T","2014-02-28T","HERMIZ, JACKELINE","703 E BRADLEY AVE, EL CAJON, CA  92021",-1,-116.951393453,32.8183310468,6346179.53717,1878251.97222,"NONE","NONE","NONE","NONE","0165.04","Bradley Liquor","",0,"cns/address"
"2013-07-09T",1569,"","","2013-07-09T",397938,"ACTIVE",42,"2003-04-09T","2014-04-30T","GRAPE CONNECTIONS INCORPORATED","1130 SCOTT ST, SAN DIEGO, CA  92106",-1,-117.230802348,32.7211776607,6260007.18869,1843597.09119,"NONE","NONE","NONE","NONE","0214.00","Grape Connections Inc","",0,"cns/address"
"2013-07-09T",1570,"","","2013-07-09T",397945,"ACTIVE",41,"2003-04-07T","2014-03-31T","ORSUKSRI, JUNPEN","10251 MAST BLVD, STE B & S, SANTEE, CA  92071",-1,-116.973696561,32.8547294089,6339419.44512,1891541.89506,"NONE","NONE","NONE","NONE","0166.15","Oishii Japanese Thai Cuisine","",0,"cns/address"
"2013-07-09T",1571,"","","2013-07-09T",397978,"ACTIVE",21,"2003-04-07T","2014-03-31T","ZETOUNA, DURAID MASOUD","805 W WASHINGTON ST, SAN DIEGO, CA  92103",-1,-117.170917397,32.7500710406,6278518.00024,1853941.47186,"NONE","NONE","NONE","NONE","0002.02","Falcon Liquor","",3,"cns/address"
"2013-07-09T",1572,"","","2013-07-09T",398001,"ACTIVE",20,"2003-10-14T","2013-09-30T","OCEAN BEACH PEOPLES FOOD COOPERATIVE INC","4765 VOLTAIRE ST, SAN DIEGO, CA  92107",-1,-117.242759224,32.7493618465,6256427.433,1853886.1525,"NONE","NONE","NONE","NONE","0075.01","Ocean Beach Peoples Organic Food Coop","",0,"cns/address"
"2013-07-09T",1573,"","","2013-07-09T",398003,"ACTIVE",47,"2003-04-11T","2014-05-31T","BILL MUNCEY INDUSTRIES INC","550 MARINA PKWY, STE B, CHULA VISTA, CA  91910",-1,-117.100312358,32.6198086267,6299839.466,1806363.037,"NONE","NONE","NONE","NONE","0126.00","Galley At The Marina","",0,"cns/segmid"
"2013-07-09T",1574,"","","2013-07-09T",398373,"ACTIVE",20,"2003-04-23T","2014-03-31T","ABLAHAD, ROBY J","2540 E 18TH ST, NATIONAL CITY, CA  91950",-1,-117.077090402,32.6748559897,6307148.67003,1826333.74955,"NONE","NONE","NONE","NONE","0121.02","Georges Market","",1,"cns/address"
"2013-07-09T",1575,"","","2013-07-09T",398413,"ACTIVE",64,"2003-06-03T","2014-05-31T","NORTH COAST REPERTORY THEATRE THE","987 LOMAS SANTA FE DR, STE B & D, SOLANA BEACH, CA  92075",-1,-117.251981193,32.9945737759,6254449.45977,1943128.75977,"NONE","NONE","NONE","NONE","0173.06","North Coast Repertory Theatre","",8,"cns/address"
"2013-07-09T",1576,"","","2013-07-09T",398424,"ACTIVE",41,"2003-05-09T","2014-04-30T","ENDLESS SUMMER ENTERPRISES INC","3944 W POINT LOMA BLVD, STE A & B, SAN DIEGO, CA  92110",-1,-117.222047014,32.7552086635,6262815.36937,1855953.40138,"NONE","NONE","NONE","NONE","0068.01","Wahoos Fish Taco","",0,"cns/address"
"2013-07-09T",1577,"","","2013-07-09T",398435,"ACTIVE",21,"2003-05-16T","2014-04-30T","TREASURE ISLAND INC","14149 TWIN PEAKS RD, STES 1 & 2, POWAY, CA  92064-3042",-1,-117.023732411,32.9777021292,6324385.73508,1936394.27703,"NONE","NONE","NONE","NONE","0170.09","Picadilly Marketplace The","",0,"cns/address"
"2013-07-09T",1578,"","","2013-07-09T",398497,"ACTIVE",48,"2003-04-18T","2014-05-31T","GOLDEN TEE COCKTAIL LOUNGE INC","1065 CARLSBAD VILLAGE DR, STE F, CARLSBAD, CA  92008-1884",-1,-117.343567516,33.1634591004,6227013.67,2004856.611,"NONE","NONE","NONE","NONE","0179.00","Golden Tee Cocktail Lounge","",17,"cns/address"
"2013-07-09T",1579,"","","2013-07-09T",398584,"ACTIVE",41,"2003-03-26T","2013-11-30T","KOTANI, KOJI","4212 CONVOY ST, SAN DIEGO, CA  92111",-1,-117.155540547,32.8182355666,6283461.09955,1878700.54669,"NONE","NONE","NONE","NONE","0085.11","Sushi Dokoro Shirahama","",0,"cns/address"
"2013-07-09T",1580,"","","2013-07-09T",398798,"ACTIVE",47,"2003-10-07T","2013-09-30T","BRIGANTINE I L-PSHIP THE","970 EASTLAKE PKWY, STE 108, CHULA VISTA, CA  91914",-1,-136.17877344,25.9454865109,-1.0,-1.0,"NONE","NONE","NONE","NONE","0134.19","Miguels Cocina","7889 OSTROW ST SAN DIEGO, CA  92111-3602",-1,"NONE"
"2013-07-09T",1581,"","","2013-07-09T",398986,"ACTIVE",20,"2003-05-28T","2013-06-30T","7 ELEVEN INC","1601 E 18TH ST, NATIONAL CITY, CA  91950",-1,-117.087169903,32.6717899439,6304038.04511,1825242.96742,"NONE","NONE","NONE","NONE","0220.00","7 Eleven 2131 17265","PO BOX 219088 DALLAS, TX  75221-9088",641,"cns/seginterp"
"2013-07-09T",1582,"","","2013-07-09T",399239,"ACTIVE",21,"2003-06-23T","2014-05-31T","GREGG ALAN INC","2275 SUNSET CLIFFS BLVD, SAN DIEGO, CA  92107-1320",-1,-117.24208089,32.7507282883,6256640.72152,1854381.31998,"NONE","NONE","NONE","NONE","0075.01","Chris Liquor & Deli","",0,"cns/address"
"2013-07-09T",1583,"","","2013-07-09T",399297,"ACTIVE",48,"2003-05-15T","2014-04-30T","DIA MOND INC","771-73 THIRD AVE, CHULA VISTA, CA  91910-5828",-1,-136.17877344,25.9454865109,-1.0,-1.0,"NONE","NONE","NONE","NONE","0129.00","Dimond Jims Nightclub","",-1,"NONE"
"2013-07-09T",1584,"","","2013-07-09T",399490,"ACTIVE",20,"2003-08-04T","2013-06-30T","7 ELEVEN INC","2404 UNIVERSITY AVE, SAN DIEGO, CA  92104",-1,-117.138411593,32.7486965979,6288507.84757,1853354.68732,"NONE","NONE","NONE","NONE","0009.00","7 Eleven 2121 13587","PO BOX 219088 DALLAS, TX  75221-9088",0,"cns/address"
"2013-07-09T",1585,"","","2013-07-09T",399498,"ACTIVE",41,"2003-06-18T","2013-12-31T","CHOI, KEUN HO","11835 CARMEL MOUNTAIN RD, STE 1305, SAN DIEGO, CA  92128-4609",-1,-117.076921564,32.9797406222,6308080.40249,1937261.16031,"NONE","NONE","NONE","NONE","0170.55","Yummy Sushi","",0,"cns/address"
"2013-07-09T",1586,"","","2013-07-09T",399523,"ACTIVE",47,"2003-07-16T","2013-06-30T","SRCC CORPORATION","17166 STONERIDGE COUNTRY CLUB LN, POWAY, CA  92064-1333",-1,-136.17877344,25.9454865109,-1.0,-1.0,"NONE","NONE","NONE","NONE","0170.20","Stoneridge Country Club","1295 DISCOVERY ST SAN MARCOS, CA  92078",-1,"NONE"
"2013-07-09T",1587,"","","2013-07-09T",399546,"ACTIVE",41,"2003-08-07T","2013-07-31T","HSIU LI INTERNATIONAL INC","4121 OCEANSIDE BLVD, STE 202, OCEANSIDE, CA  92056",-1,-117.288346427,33.2057533581,6244065.078,2020072.035,"NONE","NONE","NONE","NONE","0185.16","Go Go Japan","32155 VIA CORDOBA TEMECULA, CA  92592",0,"cns/address"
"2013-07-09T",1588,"","","2013-07-09T",399554,"ACTIVE",41,"2003-06-23T","2014-05-31T","TEA AND WINE INC","4698 CONVOY ST C101, SAN DIEGO, CA  92111",-1,-117.155797988,32.8266733434,6283408.67952,1881771.17263,"NONE","NONE","NONE","NONE","0085.11","China Max Seafood Restaurant","",0,"cns/address"
"2013-07-09T",1589,"","","2013-07-09T",399675,"ACTIVE",21,"2003-06-18T","2014-05-31T","WEINSTOCK, STUART MARK","1100 N SANTA FE AVE, VISTA, CA  92083",-1,-117.245136315,33.2147913181,6257312.83746,2023231.51363,"NONE","NONE","NONE","NONE","0194.04","Salsa Market","",30,"cns/address"
"2013-07-09T",1590,"","","2013-07-09T",399686,"ACTIVE",47,"2003-05-27T","2014-04-30T","CONTRERAS CURIEL CORP","986 BROADWAY, CHULA VISTA, CA  91911",-1,-117.082550317,32.6143556761,6305292.77367,1804334.91583,"NONE","NONE","NONE","NONE","0131.03","Karinas Mex Seafood","986 BROADWAY CHULA VISTA, CA  91911",1,"cns/address"
"2013-07-09T",1591,"","","2013-07-09T",399773,"ACTIVE",47,"2003-08-04T","2013-07-31T","STEAKHOUSE 66 INC","251 N EL CAMINO REAL, STE B, ENCINITAS, CA  92024",-1,-117.230362928,32.977667729,6261019.797,1936914.786,"NONE","NONE","NONE","NONE","0171.08","Firefly Grill And Winebar","",0,"cns/segmid"
"2013-07-09T",1592,"","","2013-07-09T",399908,"ACTIVE",41,"2003-06-18T","2013-05-31T","G AND E ADAMS","868 E VISTA WAY, VISTA, CA  92084",-1,-117.233501601,33.2110249525,6260858.18164,2021827.39785,"NONE","NONE","NONE","NONE","0192.06","Vista Way Cafe","",0,"cns/address"
"2013-07-09T",1593,"","","2013-07-09T",399983,"ACTIVE",21,"2003-07-14T","2013-06-30T","FRANCIS INC","1604 MISSION AVE, OCEANSIDE, CA  92058-2735",-1,-117.367756065,33.2027781644,6219765.14815,2019240.69482,"NONE","NONE","NONE","NONE","0186.03","Balboa Liquor","2643 LEMON GROVE AVE LEMON GROVE, CA  91945",2,"cns/address"
"2013-07-09T",1594,"","","2013-07-09T",400161,"ACTIVE",41,"2003-06-12T","2014-05-31T","ANDRES PATIO INC","1235 MORENA BLVD, SAN DIEGO, CA  92110",-1,-117.201477987,32.7705917985,6269190.11886,1861491.93573,"NONE","NONE","NONE","NONE","0091.06","Andres Patio Restaurant","",0,"cns/address"
"2013-07-09T",1595,"","","2013-07-09T",400250,"ACTIVE",48,"2003-06-10T","2014-05-31T","ELFABA INC","2237 1ST AVE, SAN DIEGO, CA  92101",-1,-136.17877344,25.9454865109,-1.0,-1.0,"NONE","NONE","NONE","NONE","0059.00","Cherrybomb","3372 N MOUNTAIN VIEW DR SAN DIEGO, CA  92116",-1,"NONE"
"2013-07-09T",1596,"","","2013-07-09T",400317,"ACTIVE",21,"2003-06-27T","2013-05-31T","S & W BUSINESS ENTERPRISES INC","2170 1ST AVE, SAN DIEGO, CA  92101",-1,-136.17877344,25.9454865109,-1.0,-1.0,"NONE","NONE","NONE","NONE","0059.00","1St & Ivy Market","",-1,"NONE"
"2013-07-09T",1597,"","","2013-07-09T",400483,"ACTIVE",41,"2003-09-03T","2013-08-31T","DANG, AN VINH","9225 MIRA MESA BLVD, STE 118, SAN DIEGO, CA  92126",-1,-117.125909093,32.9167256322,6292865.47349,1914456.79243,"NONE","NONE","NONE","NONE","0083.58","Bolsa Vietnamese Restaurant","",0,"cns/address"
"2013-07-09T",1598,"","","2013-07-09T",400525,"SUREND",47,"2003-10-10T","2013-09-30T","GASLAMP RESTAURANT GROUP CORPORATION","835 5TH AVE, 1ST FL & BASEMENT, SAN DIEGO, CA  92101",-1,-117.089970071,33.1123979429,6304467.834,1985558.905,"NONE","NONE","NONE","NONE","0053.00","Blue Tattoo Georges On Fifth","835 FIFTH AVE, STE 200B SAN DIEGO, CA  92101",0,"cns/segmid"
"2013-07-09T",1599,"","","2013-07-09T",400652,"ACTIVE",20,"2004-04-30T","2014-03-31T","DONINA 3 INC","6301 DEL CERRO BLVD, SAN DIEGO, CA  92120",-1,-117.06165242,32.7832044742,6312206.13411,1865717.46691,"NONE","NONE","NONE","NONE","0097.06","Del Cerro Chevron","PO BOX 1660 VISTA, CA  92085",0,"cns/address"
